Date,VTI,SPY,EFA,EEM,TLT,IEF,LQD
2021-02-16,193.0204,366.2028,65.7998,51.5569,124.0231,102.7972,111.4379
2021-02-17,192.6197,366.2869,65.4145,51.5746,124.8107,102.8675,111.9962
2021-02-18,191.5107,364.7279,65.0892,50.8628,124.3056,102.8587,111.7796
2021-02-19,191.9487,364.0838,65.2776,51.192,122.6533,102.4455,110.9713
2021-02-22,190.1221,361.2834,65.1149,49.6882,121.7202,102.2785,110.2797
2021-02-23,190.0942,361.7221,65.1748,49.9107,121.3692,102.3576,110.363
2021-02-24,192.2283,365.708,65.3803,49.5903,120.573,102.217,110.5296
2021-02-25,187.2052,356.8959,64.2674,48.4602,118.604,100.8545,108.7797
2021-02-26,186.4597,355.0571,63.3599,47.8107,122.5249,101.7599,110.2213
2021-03-01,191.2497,363.6637,64.5499,49.092,120.9066,101.6455,110.329
2021-03-02,189.4511,360.8259,64.4814,48.6115,120.9153,101.8302,110.2038
2021-03-03,186.7206,356.0465,64.0876,48.5136,119.6038,101.2849,109.3855
2021-03-04,183.7664,351.6406,63.4798,47.3835,118.8324,100.7835,108.492
2021-03-05,187.0841,358.1096,63.8907,47.8996,119.064,100.6428,108.3501
2021-03-08,186.1708,356.3266,63.6681,46.6094,118.1381,100.247,107.3397
2021-03-09,189.0597,361.4141,64.5242,47.6327,119.7753,100.722,108.1497
2021-03-10,190.411,363.6637,64.7982,47.4191,120.0152,100.933,108.659
2021-03-11,192.8993,367.3509,65.1406,48.9141,119.1496,100.8979,108.7259
2021-03-12,193.2814,367.8457,65.3032,48.042,116.621,100.1678,107.4733
2021-03-15,194.6327,370.0394,65.3546,48.1577,117.3067,100.291,107.8407
2021-03-16,193.8499,369.5726,65.4659,48.3624,116.8353,100.2734,107.7656
2021-03-17,194.5861,370.8329,65.8512,48.4246,115.961,100.1062,107.8658
2021-03-18,191.0447,365.4373,65.2519,47.5348,114.7867,99.4817,107.2479
2021-03-19,191.287,364.7612,65.4317,48.1221,115.4982,99.4202,107.4065
2021-03-22,192.3215,367.6737,65.4916,47.9797,116.7925,99.7456,107.7906
2021-03-23,190.1314,364.7799,64.5841,47.0632,117.8467,100.2382,108.1079
2021-03-24,188.5565,362.9255,64.2588,45.9865,118.481,100.3701,108.4336
2021-03-25,189.9516,364.9672,64.7382,46.2001,117.5467,100.2382,108.3083
2021-03-26,193.0558,370.8487,65.5772,47.4013,117.1353,99.9039,108.2332
2021-03-29,192.1489,370.6613,65.3204,47.0721,116.1411,99.5609,107.9743
2021-03-30,192.0928,369.6779,65.2348,47.2234,116.7496,99.4729,108.3083
2021-03-31,193.2615,371.1765,64.9523,47.4636,116.0982,99.3322,108.5922
2021-04-01,195.6833,375.1848,65.7998,47.9263,118.0251,99.7723,109.2733
2021-04-05,197.9648,380.5698,66.7586,48.1132,117.5101,99.4906,108.7378
2021-04-06,198.0396,380.3451,66.0481,48.3802,118.3083,99.9747,109.4657
2021-04-07,197.8712,380.7852,66.185,47.6683,117.4844,99.9131,109.2481
2021-04-08,199.0213,382.5927,66.5617,48.0598,118.4542,100.2563,109.6497
2021-04-09,200.2275,385.3743,66.7672,47.6505,118.0251,99.9923,109.4238
2021-04-12,200.2836,385.5147,66.399,47.3657,117.9735,99.9307,109.3987
2021-04-13,200.8447,386.6573,66.7843,47.5615,118.8576,100.3443,109.884
2021-04-14,200.3959,385.3368,66.8357,47.8018,118.48,100.2211,109.7334
2021-04-15,202.5277,389.4763,67.3921,48.2378,120.4626,100.8636,110.4111
2021-04-16,203.042,390.7781,67.8801,48.3624,119.5271,100.5908,109.6581
2021-04-19,201.7142,388.8581,67.7603,48.1844,119.1838,100.4852,109.3736
2021-04-20,199.8629,386.0111,66.5446,47.7929,119.7331,100.7844,109.5828
2021-04-21,202.2472,389.6635,67.2295,48.0865,119.9734,100.8372,109.9593
2021-04-22,200.667,386.1047,67.0069,47.9174,120.497,100.9164,110.068
2021-04-23,203.0981,390.291,67.6918,48.6115,120.2138,100.7844,110.1601
2021-04-26,203.8368,391.1058,67.7431,48.6738,120.0421,100.6788,110.1099
2021-04-27,203.7433,391.0215,67.5205,48.6471,118.9949,100.2827,109.6163
2021-04-28,203.7152,390.9092,67.6918,49.0119,119.0722,100.4147,109.633
2021-04-29,204.4913,393.4004,67.7175,48.8963,118.7203,100.2387,109.4991
2021-04-30,202.9953,390.8156,66.8699,48.0331,118.9949,100.3267,109.7251
2021-05-03,203.3505,391.6584,67.6062,48.0331,119.0663,100.4976,109.9891
2021-05-04,201.8264,389.2421,66.6045,47.4903,119.8743,100.6297,110.0561
2021-05-05,201.789,389.3639,67.512,47.7128,120.072,100.753,110.1903
2021-05-06,202.8176,392.4732,68.0685,48.1666,120.2697,100.797,110.3998
2021-05-07,204.538,395.3296,68.839,48.6649,119.6766,100.8323,110.4417
2021-05-10,202.135,391.4149,68.4708,47.7929,118.4646,100.6297,109.8466
2021-05-11,200.5081,387.9216,67.5719,47.6594,117.7941,100.4624,109.4442
2021-05-12,195.9919,379.6801,66.4932,46.3424,116.5564,99.978,108.8491
2021-05-13,198.1518,384.2411,66.9898,46.2802,116.7369,100.3127,109.2598
2021-05-14,201.5366,390.1412,68.1113,47.1166,117.8285,100.5328,109.855
2021-05-17,201.1064,389.1485,67.9828,47.0721,117.5792,100.436,109.7292
2021-05-18,199.5356,385.7957,68.1284,47.7039,117.2784,100.436,109.3688
2021-05-19,198.9559,384.7841,67.5291,47.5615,116.9947,100.1365,109.176
2021-05-20,201.1158,388.9237,68.4195,47.8373,117.9575,100.5504,109.922
2021-05-21,201.0036,388.6053,68.5136,47.2857,118.3357,100.5857,109.9975
2021-05-24,203.0326,392.5669,68.9331,47.6772,118.774,100.6826,110.2993
2021-05-25,202.4716,391.6959,68.9502,48.1488,119.8743,101.0524,110.71
2021-05-26,203.2009,392.4732,68.9074,48.5047,119.668,100.938,110.6513
2021-05-27,203.575,392.6792,69.0358,48.5136,119.1866,100.7618,110.316
2021-05-28,203.9209,393.3817,69.1985,48.8251,118.9976,100.753,110.4082
2021-06-01,204.005,393.0351,69.4468,49.8306,118.9708,100.7345,110.4225
2021-06-02,204.2762,393.6532,69.6779,49.9107,119.2463,100.8491,110.5989
2021-06-03,203.3693,392.1922,69.3355,49.3768,118.7987,100.5935,110.1621
2021-06-04,205.1365,395.7791,69.9262,49.8217,120.4256,101.1487,110.9432
2021-06-07,205.3048,395.3952,70.1573,49.5725,120.0554,101.0694,110.8509
2021-06-08,205.7255,395.4794,70.1231,49.3323,120.899,101.3602,111.2708
2021-06-09,205.1458,394.8895,69.9347,49.1899,121.9664,101.6775,111.674
2021-06-10,206.0528,396.725,70.1274,49.584,122.6981,102.0389,112.1779
2021-06-11,206.6606,397.3806,70.2923,49.4142,122.5001,101.889,112.2703
2021-06-14,206.9785,398.2703,70.4138,49.5483,121.5618,101.5718,111.8587
2021-06-15,206.4362,397.5398,70.5006,49.2087,121.4155,101.5893,111.9427
2021-06-16,205.4076,395.3202,70.0667,48.5384,121.3122,100.8932,111.6236
2021-06-17,205.2113,395.1891,69.5807,48.8065,123.1285,101.2545,112.2451
2021-06-18,202.668,389.8579,68.1401,48.4669,125.444,101.8274,112.833
2021-06-21,205.4637,395.4391,69.034,48.6724,123.3437,101.5013,112.1779
2021-06-22,206.6325,397.5531,69.0426,48.449,123.645,101.6863,112.3627
2021-06-23,206.5483,397.074,68.6001,48.7439,123.3264,101.4837,112.1863
2021-06-24,207.9505,399.423,69.2596,49.1908,123.5245,101.466,112.4047
2021-06-25,208.729,400.8418,69.4071,49.6019,122.2419,101.2545,112.1107
2021-06-28,208.9635,401.6497,68.9645,49.6466,123.4986,101.5718,112.5894
2021-06-29,208.9728,401.8659,68.9819,49.6108,123.7053,101.6246,112.7238
2021-06-30,208.9822,402.2041,68.4525,49.2891,124.2561,101.7832,112.8499
2021-07-01,210.117,404.431,68.6174,49.012,124.2631,101.7101,112.7514
2021-07-02,211.28,407.5223,68.8517,48.9584,125.0129,102.0805,113.0711
2021-07-06,210.8205,406.78,68.4005,48.1004,126.4781,102.6184,113.4835
2021-07-07,211.1018,408.2176,68.7736,48.0468,127.5986,102.9183,113.8706
2021-07-08,209.3198,404.8914,67.8885,47.0458,128.0985,103.1829,113.9295
2021-07-09,211.8522,409.2135,69.0426,47.8591,126.2972,102.6625,113.4498
2021-07-12,212.4431,410.6794,69.3377,47.9038,126.1334,102.6096,113.3909
2021-07-13,211.2613,409.2793,68.9732,47.9485,125.168,102.2921,112.9702
2021-07-14,210.9706,409.89,69.1294,48.1541,126.5902,102.7331,113.4919
2021-07-15,210.2296,408.4901,68.4699,48.2702,127.9865,103.1653,113.736
2021-07-16,208.5789,405.286,67.9666,47.8949,127.7452,103.1476,113.576
2021-07-19,205.6151,399.3008,66.7343,47.0905,130.5464,104.0295,114.3923
2021-07-20,209.1698,405.023,67.2203,47.2425,129.2881,103.8972,114.2324
2021-07-21,211.0456,408.3022,68.2443,47.5463,127.6504,103.2975,113.8285
2021-07-22,211.2238,409.1572,68.2703,47.6357,128.8571,103.5356,114.2997
2021-07-23,213.334,413.3666,68.7476,46.9297,127.9951,103.3769,114.2492
2021-07-26,213.7655,414.3813,68.843,46.0359,127.6159,103.3063,113.9967
2021-07-27,212.6118,412.4927,68.5654,45.1065,128.9778,103.7473,114.4849
2021-07-28,212.9401,412.3236,68.8604,46.3309,128.9863,103.8354,114.6868
2021-07-29,213.878,414.0337,69.3377,46.5632,128.271,103.518,114.3586
2021-07-30,212.6118,412.023,68.9819,46.1164,128.8743,103.809,114.4511
2021-08-02,212.3117,411.1585,69.329,46.447,130.0238,104.2644,114.7825
2021-08-03,213.8311,414.5035,69.8237,46.6437,130.0928,104.2908,114.9005
2021-08-04,212.8745,412.4646,69.6154,46.885,130.3603,104.2644,114.9258
2021-08-05,214.3939,415.0767,69.9538,46.8135,129.6958,103.8849,114.4537
2021-08-06,214.6565,415.7626,69.6935,46.4202,127.5298,103.276,113.518
2021-08-09,214.5721,415.4243,69.6588,46.5722,127.0724,103.0554,113.0291
2021-08-10,214.7128,415.9411,69.815,46.6347,126.4856,102.8612,112.7761
2021-08-11,215.1348,416.9746,70.2923,46.7598,126.408,102.976,112.9532
2021-08-12,215.7351,418.2243,70.2315,46.3487,126.2008,102.87,113.1133
2021-08-13,215.857,418.9853,70.6568,46.2326,128.1943,103.4613,113.872
2021-08-16,215.9414,419.9719,70.2923,45.8125,128.505,103.6908,113.9395
2021-08-17,214.3376,417.2189,69.6328,44.9724,128.4532,103.6378,113.7372
2021-08-18,212.1992,412.6525,69.3637,45.0439,128.8847,103.5849,113.6613
2021-08-19,212.0397,413.2914,68.6782,44.2753,129.834,103.8143,113.9226
2021-08-20,213.9437,416.58,68.9472,44.2395,129.9202,103.7172,113.9985
2021-08-23,216.0164,420.2445,69.5894,44.9098,129.834,103.7437,114.0828
2021-08-24,216.7855,420.9115,69.7369,45.9287,128.8242,103.4613,113.8215
2021-08-25,217.4045,421.7948,69.7629,45.9823,127.7542,103.0554,113.5264
2021-08-26,215.9507,419.3048,69.3984,45.5444,128.108,103.0554,113.4927
2021-08-27,218.2767,423.0538,70.0319,46.1074,128.9796,103.3907,114.1249
2021-08-30,219.1021,424.9142,70.0146,46.2057,129.3161,103.5937,114.3189
2021-08-31,218.6894,424.2847,69.9799,46.8403,128.4359,103.3995,114.0575
2021-09-01,219.074,424.5102,70.6134,47.4391,128.6511,103.4437,114.2045
2021-09-02,219.8149,425.8163,70.8997,47.2246,129.2127,103.5673,114.4071
2021-09-03,219.7399,425.7129,71.2208,47.4748,128.0376,103.3201,113.9933
2021-09-07,218.7926,424.1908,71.2729,47.7519,126.9575,102.9138,113.4529
2021-09-08,218.2767,423.674,70.7088,47.0548,127.8215,103.1964,113.816
2021-09-09,217.517,421.8606,70.5873,46.9654,129.3682,103.4879,114.5591
2021-09-10,215.7913,418.5344,70.4311,46.9118,128.2277,103.1611,114.2298
2021-09-13,216.279,419.6055,70.9865,47.0369,129.0054,103.2847,114.5084
2021-09-14,214.9754,417.3411,70.6915,46.6437,130.5693,103.6733,114.8547
2021-09-15,216.748,420.827,70.8997,46.6347,130.1113,103.4967,114.7196
2021-09-16,216.551,420.1599,70.7869,46.1074,129.5151,103.1699,114.5591
2021-09-17,214.8159,416.0671,69.8584,45.9108,128.893,102.8697,114.3058
2021-09-20,211.0925,409.1295,68.5654,44.6775,130.4915,103.3907,114.6604
2021-09-21,211.0737,408.743,69.2422,45.0081,130.3792,103.3289,114.652
2021-09-22,213.2027,412.7303,69.5894,45.5712,131.1569,103.426,114.9729
2021-09-23,215.8007,417.7449,70.3444,45.9287,128.1931,102.49,114.1791
2021-09-24,216.0585,418.433,69.6848,45.3835,126.9402,102.1809,113.9342
2021-09-27,215.5881,417.2359,69.6414,45.6784,126.4736,101.9071,113.8751
2021-09-28,211.072,408.8279,68.1228,45.0886,124.5035,101.5186,112.6591
2021-09-29,211.2131,409.516,67.9666,44.6685,124.7195,101.6246,112.6338
2021-09-30,208.9268,404.5107,67.6975,45.026,124.7023,101.7482,112.3382
2021-10-01,211.8058,409.318,67.8624,44.9813,125.7517,102.1635,113.1547
2021-10-04,208.6163,404.0394,67.1508,44.32,125.4316,102.0398,112.9685
2021-10-05,210.5639,408.2434,67.6108,44.6328,124.2204,101.7217,112.5032
2021-10-06,211.4389,409.9401,67.1595,44.3825,124.9211,101.7482,112.537
2021-10-07,213.4712,413.4843,67.6802,45.2495,123.6147,101.3417,112.0379
2021-10-08,213.0007,412.7303,67.6715,45.4193,122.7496,101.1208,111.5217
2021-10-11,211.4671,409.7422,67.4546,45.3299,122.4381,100.8733,111.3102
2021-10-12,211.3166,408.7336,67.4893,45.0975,124.5318,101.3329,112.0209
2021-10-13,212.2763,410.204,68.1575,45.7231,125.7431,101.5273,112.5878
2021-10-14,215.8045,417.104,68.8344,45.8661,126.2103,101.7659,113.1208
2021-10-15,217.084,420.2805,69.4071,46.4202,125.4749,101.2622,112.7147
2021-10-18,217.8744,421.5248,69.1121,46.3041,126.0632,101.1208,112.6216
2021-10-19,219.4644,424.7768,69.5286,46.9207,124.3242,100.7584,112.004
2021-10-20,220.3206,426.4452,69.7716,46.9118,123.485,100.7143,111.7332
2021-10-21,220.9227,427.5575,69.4418,46.6079,123.3379,100.4492,111.4963
2021-10-22,220.4993,427.1145,69.8584,46.5096,124.6962,100.7054,111.9448
2021-10-25,221.8542,429.4049,69.7195,46.7509,124.5058,100.8292,111.9955
2021-10-26,221.7696,429.7914,69.8584,46.5096,125.5354,100.9529,112.4778
2021-10-27,220.2547,427.8874,69.5807,46.1342,127.8195,101.5184,113.1631
2021-10-28,222.6069,432.016,70.2576,46.1789,127.3869,101.2533,112.9939
2021-10-29,222.8985,432.8927,69.8497,45.5086,127.7762,101.2975,112.9347
2021-11-01,224.0087,433.6373,70.5266,45.8661,126.8563,101.2896,112.7329
2021-11-02,224.705,435.3905,70.3791,45.455,127.4193,101.5372,113.1653
2021-11-03,226.295,438.0487,70.9518,45.6695,126.1026,101.2188,112.8771
2021-11-04,227.1512,440.113,70.9084,45.5623,127.428,101.7671,113.4705
2021-11-05,228.0262,441.64,71.0126,45.5086,129.3338,102.3242,114.3013
2021-11-08,228.4025,442.017,71.0039,45.9287,129.0912,101.882,114.0384
2021-11-09,227.744,440.556,70.8477,45.7499,130.7718,102.3507,114.3436
2021-11-10,225.5047,437.0118,69.9886,45.5623,128.3808,101.4753,113.1737
2021-11-11,225.7776,437.1533,70.2402,46.3487,128.1903,101.1481,112.8516
2021-11-12,227.4523,440.4523,70.6221,46.4739,127.6272,101.3603,112.7329
2021-11-15,227.4523,440.6031,70.4919,46.3219,126.0246,100.9623,111.8767
2021-11-16,228.4307,442.347,70.3357,46.3845,125.7041,100.8739,111.6902
2021-11-17,227.4899,441.2724,70.2489,46.1432,126.7003,101.2365,112.1395
2021-11-18,227.8475,442.7712,70.3183,45.5801,127.1768,101.2984,112.3938
2021-11-19,227.1983,441.9794,69.7195,45.5086,128.5194,101.5725,112.8177
2021-11-22,226.1068,440.7351,69.3117,45.1422,127.0121,100.8297,111.8343
2021-11-23,226.1821,441.3196,69.2422,45.0975,125.1756,100.4141,111.0374
2021-11-24,226.9442,442.4977,68.7823,45.035,127.1854,100.7236,111.5715
2021-11-26,222.0329,432.6287,66.9339,43.5246,130.3993,102.0235,112.4786
2021-11-29,224.1217,437.9356,67.2723,43.6944,129.3511,101.7936,112.5549
2021-11-30,219.6432,429.4144,66.6822,43.6497,131.3175,102.4038,112.8008
2021-12-01,216.5478,424.6448,66.3004,43.8105,132.1276,102.5967,112.8168
2021-12-02,220.0666,431.1488,67.1248,44.3468,132.2924,102.3755,113.0802
2021-12-03,217.5168,427.3972,66.8471,43.7212,133.8709,102.9772,114.0228
2021-12-06,220.3112,432.459,67.4893,44.0608,132.0322,102.464,113.4453
2021-12-07,225.0249,441.4043,68.9125,44.7579,130.9654,102.0746,113.4963
2021-12-08,225.9939,442.5732,69.0426,44.9366,128.7017,101.7471,112.7404
2021-12-09,223.8394,439.5851,68.4699,44.7222,129.4215,102.0038,112.647
2021-12-10,225.3636,443.7232,68.6174,44.7579,129.1093,102.0746,112.7744
2021-12-13,223.3125,439.7925,67.9747,44.0481,131.0174,102.5613,113.284
2021-12-14,221.6378,436.7667,67.6127,43.9484,130.7052,102.3843,112.7744
2021-12-15,225.0531,443.5912,68.5309,43.8215,129.4476,102.2338,112.9188
2021-12-16,222.5316,439.6794,68.5397,43.8759,129.4979,102.5315,112.9154
2021-12-17,221.5155,434.9999,67.6745,43.6583,130.9653,102.7618,113.1791
2021-12-20,218.4012,430.3744,67.5244,43.0056,129.9842,102.6732,112.6856
2021-12-21,222.6821,438.0174,68.2749,43.7308,129.4892,102.2657,112.9069
2021-12-22,224.8838,442.397,68.9105,43.9393,130.0884,102.3632,113.0856
2021-12-23,226.4362,445.1497,69.3167,44.1659,128.9595,102.1506,112.9154
2021-12-27,229.4095,451.4494,69.8552,44.3654,129.2722,102.186,113.2472
2021-12-28,228.9374,451.0806,69.8817,44.2203,128.7599,102.1683,113.1026
2021-12-29,229.0696,451.6576,69.8552,44.0209,127.3532,101.6457,112.4814
2021-12-30,228.7014,450.409,69.6721,44.5252,128.4212,101.9823,112.9324
2021-12-31,227.9743,449.2739,69.6102,44.3075,128.673,101.8672,112.7622
2022-01-03,229.419,451.8752,70.0614,44.625,125.2954,100.9193,111.5625
2022-01-04,228.9846,451.7238,70.4595,44.4708,124.7744,100.8662,111.6561
2022-01-05,224.018,443.0497,69.8402,43.7452,124.0971,100.441,111.0009
2022-01-06,223.9613,442.6335,69.4863,43.9447,124.4184,100.193,110.8562
2022-01-07,222.9416,440.8835,69.6898,44.3438,123.524,99.8652,110.3797
2022-01-10,222.5545,440.335,69.044,44.3438,123.8279,99.8387,110.2776
2022-01-11,224.7734,444.3456,69.796,45.3687,124.6528,100.0778,110.6094
2022-01-12,225.1227,445.5469,70.4772,46.1215,124.1753,100.0956,110.5328
2022-01-13,221.8274,439.4079,69.9641,45.4685,125.278,100.4144,110.8817
2022-01-14,221.9124,439.5876,69.8933,45.4503,123.3851,99.7235,109.9032
2022-01-18,217.5973,431.8027,68.867,44.6431,121.6485,98.9706,108.8565
2022-01-19,215.3122,427.3191,68.8051,44.8336,122.4908,99.2097,109.0268
2022-01-20,212.8006,422.5895,68.4689,45.0966,123.2461,99.4223,108.9672
2022-01-21,208.5893,414.2938,67.5399,44.4436,124.7136,99.9981,109.6819
2022-01-24,209.9301,416.0532,66.8675,43.8177,123.689,99.9095,109.3416
2022-01-25,206.9935,410.9736,66.4606,43.7361,123.4893,99.7767,109.0352
2022-01-26,206.1909,409.9425,66.204,43.1828,121.9958,99.068,108.295
2022-01-27,204.6613,407.9183,65.8943,42.684,124.2361,99.4843,108.5417
2022-01-28,209.7035,418.0492,66.1155,42.8926,124.2795,99.7147,108.6608
2022-01-31,214.1602,425.5786,67.0799,44.2984,123.6369,99.7147,108.7119
2022-02-01,215.7938,428.4542,67.7169,44.5705,123.2265,99.5799,108.8926
2022-02-02,217.2196,432.6163,68.2212,44.498,123.6439,99.7838,108.9011
2022-02-03,212.0546,422.4477,67.1418,44.0263,122.6787,99.3582,108.0231
2022-02-04,213.4615,424.4341,67.301,44.1352,120.8701,98.5957,106.9489
2022-02-07,212.9233,423.0719,67.4161,44.0445,120.9484,98.6223,107.145
2022-02-08,214.8779,426.5529,67.7611,44.4708,120.1398,98.3031,106.7443
2022-02-09,218.3715,432.796,68.8582,45.1692,120.3658,98.4361,107.1023
2022-02-10,214.6701,425.0205,67.9823,44.8699,118.4529,97.5317,105.6445
2022-02-11,210.5061,416.6397,66.956,44.1896,120.2093,98.5425,106.4289
2022-02-14,209.7318,415.2775,66.5225,43.8812,118.7137,97.8598,105.4825
2022-02-15,213.4615,421.9747,67.7434,44.8336,117.366,97.5671,104.954
2022-02-16,213.6598,422.4477,68.0,45.1601,118.0616,97.7711,105.1074
2022-02-17,208.8065,413.4236,66.9029,44.634,118.9398,98.2942,105.1842
2022-02-18,207.1352,410.7466,66.6198,44.1896,120.1919,98.6134,105.4399
2022-02-22,204.7557,406.3386,65.8413,43.5638,120.5049,98.6045,105.3035
2022-02-23,200.9883,399.1307,65.3016,43.0558,118.8442,98.0903,104.3487
2022-02-24,204.5103,405.1373,64.4257,42.167,118.9224,98.3208,104.8432
2022-02-25,209.0614,414.0762,66.0359,42.947,119.0094,98.2942,105.2694
2022-02-28,208.8348,413.0168,64.7796,42.3846,121.618,99.4114,106.3948
2022-03-01,205.5772,406.7264,63.364,41.8223,123.024,100.3796,106.7587
2022-03-02,209.4769,414.2086,64.1603,41.8949,118.8188,98.871,105.1355
2022-03-03,207.8812,412.1465,62.8951,41.3053,120.0289,99.2969,105.52
2022-03-04,205.8039,408.798,61.0726,40.4709,122.1011,100.282,105.6225
2022-03-07,199.4586,396.7469,59.135,38.9561,121.1695,99.856,104.3411
2022-03-08,198.335,393.7389,59.6482,39.0831,119.9506,99.2082,103.7174
2022-03-09,203.8398,404.2954,62.1431,40.1897,118.7752,98.5958,103.8968
2022-03-10,202.924,402.4698,61.3999,39.4369,117.0687,98.1432,102.7094
2022-03-11,200.1668,397.3524,60.7364,38.6115,117.4606,98.1166,102.6667
2022-03-14,198.1934,394.4484,61.2938,37.6773,114.7179,96.8742,101.1803
2022-03-15,202.329,403.1225,61.8777,37.7317,114.5177,96.8298,101.9747
2022-03-16,207.3901,412.0614,64.0983,40.7702,115.6408,96.6967,102.8461
2022-03-17,210.1662,417.2167,64.638,40.5616,114.7789,96.5103,103.8541
2022-03-18,212.6212,421.7863,65.2662,41.142,116.1807,96.7943,104.0592
2022-03-21,212.4229,421.663,64.8592,40.5071,113.4903,95.5341,102.6155
2022-03-22,215.0289,426.597,65.4697,41.2418,112.0363,95.0105,102.3677
2022-03-23,212.1003,421.1031,64.6203,40.9697,114.4916,95.6495,102.6581
2022-03-24,215.1217,427.4511,65.2219,41.1874,113.5948,95.117,102.7009
2022-03-25,216.0405,429.5386,65.2573,40.8609,112.0189,94.1408,101.8893
2022-03-28,217.4423,432.5938,65.045,40.9969,112.9766,94.3538,102.4531
2022-03-29,220.7385,437.9454,66.4871,41.6953,113.8299,94.8242,103.316
2022-03-30,218.9483,435.2412,66.2128,41.5774,114.7179,95.1969,103.5551
2022-03-31,215.6427,428.5422,65.1158,40.9516,114.9966,95.3744,103.316
2022-04-01,216.5046,429.7567,65.7262,41.6318,115.4343,94.7534,103.6627
2022-04-04,218.3421,433.4383,65.9917,42.3665,114.632,94.6911,104.0222
2022-04-05,215.1502,427.9634,65.0981,41.5865,112.0422,93.5628,102.1987
2022-04-06,212.6781,423.6841,64.3195,41.0423,111.1354,93.2341,101.5995
2022-04-07,213.4832,425.819,64.4611,40.7157,110.2983,93.0031,101.1286
2022-04-08,212.8201,424.6803,64.4876,40.752,109.1036,92.5322,100.3325
2022-04-11,209.4955,417.4217,63.8064,40.2441,107.3771,92.088,99.3566
2022-04-12,208.8515,415.8749,63.3286,40.1171,107.2289,92.5322,99.425
2022-04-13,211.5888,420.6382,64.0099,40.6432,107.4469,92.7366,99.9387
2022-04-14,209.0125,415.4005,63.7179,40.1171,105.2931,91.9015,98.7744
2022-04-18,208.6526,415.5714,63.3463,39.9811,104.7698,91.6349,98.0211
2022-04-19,212.3276,422.2798,63.6471,39.7815,103.985,91.0308,97.2421
2022-04-20,212.0529,421.9666,64.0718,39.5457,106.0778,91.7415,98.2522
2022-04-21,208.5863,415.6567,63.3817,38.7838,105.2931,91.2351,97.2078
2022-04-22,202.9032,404.2515,62.3466,38.4392,104.6303,91.2795,97.0965
2022-04-25,204.0114,406.5952,62.0458,38.158,105.6767,91.8659,98.1752
2022-04-26,198.1958,394.8198,60.3117,37.3235,106.7406,92.4789,98.1238
2022-04-27,198.5842,395.9301,60.586,37.7589,105.3715,91.9636,97.1821
2022-04-28,203.4242,405.9309,61.4442,38.3031,105.5285,91.8304,97.4732
2022-04-29,195.951,390.9295,60.7275,38.4392,104.1594,91.3417,96.3945
2022-05-02,197.4286,393.2827,60.5771,38.3847,102.3539,90.6612,95.8231
2022-05-03,198.3662,395.0855,61.0284,38.6659,103.0441,90.768,96.4409
2022-05-04,204.1819,407.117,62.0989,39.0831,103.6118,91.3551,97.3847
2022-05-05,196.6519,392.647,60.0994,37.641,100.773,90.4388,95.8918
2022-05-06,195.0701,390.3033,59.5155,37.124,99.2881,89.9229,95.0766
2022-05-09,188.1558,377.8069,57.7195,36.0537,100.1615,90.59,95.4112
2022-05-10,188.5347,378.6797,58.153,36.226,101.07,90.8925,95.8145
2022-05-11,185.1248,372.664,57.8079,35.9721,103.0178,91.4529,96.2607
2022-05-12,185.3237,372.275,57.6664,35.7363,102.8257,91.7553,96.3036
2022-05-13,190.2869,381.1753,59.2677,36.7249,101.3058,91.275,95.7974
2022-05-16,189.3492,379.6286,59.3208,36.5798,101.201,91.6575,95.926
2022-05-17,193.3936,387.4377,60.4267,37.4777,99.9781,90.9637,95.3769
2022-05-18,185.8257,371.8195,58.9846,36.5798,102.1094,91.613,95.7287
2022-05-19,185.0017,369.5422,59.5509,37.1603,102.3539,91.9421,95.9861
2022-05-20,185.0017,369.7035,59.9578,37.3144,103.5157,92.3691,96.458
2022-05-23,188.1652,376.6208,60.9753,37.5956,101.8124,91.8087,96.1148
2022-05-24,186.2804,373.7457,60.8779,36.9426,103.8214,92.6004,97.3761
2022-05-25,188.3547,377.0477,60.8956,37.124,104.2319,92.7872,98.38
2022-05-26,192.2097,384.5817,61.568,37.7045,103.7603,92.7427,98.4057
2022-05-27,197.0781,394.0228,62.3112,38.1398,104.0136,92.8762,98.9205
2022-05-31,195.4585,391.8119,61.9396,38.675,101.8124,91.9065,98.1912
2022-06-01,194.1703,388.6427,61.2849,38.4029,101.696,91.3891,97.6184
2022-06-02,198.1295,396.0438,62.5589,39.065,101.7486,91.5227,97.6614
2022-06-03,194.9659,389.5442,61.6653,38.4301,101.5298,91.3446,97.3518
2022-06-06,195.5437,390.7302,61.9131,38.6387,99.6572,90.6587,96.6637
2022-06-07,197.6654,394.4782,62.0989,38.7566,100.7335,91.0239,97.1798
2022-06-08,195.449,390.1894,61.2318,38.9652,99.841,90.6855,96.6207
2022-06-09,190.77,380.9096,59.9459,38.0432,100.1735,90.6053,95.9843
2022-06-10,185.1059,369.8648,58.499,37.6224,99.5522,89.7147,95.0554
2022-06-13,177.5474,355.8217,56.5639,36.3052,96.4284,88.1204,92.8622
2022-06-14,177.0455,354.7495,56.0303,36.8083,95.2121,87.4168,92.3806
2022-06-15,179.6217,359.807,57.0793,37.2931,96.9883,88.637,93.8255
2022-06-16,173.3515,347.8987,55.8223,36.1497,97.7584,89.2159,93.9287
